ID;name;catalognumber;cena brutto;ID regula podatkowa;ID kategorii;inInventory;picture;description;attributes
330;Lampa stołowa AGAPANTHA – 74426/INT  - Interiors 1900;74426/INT;1654.0;1;LAMPY STOŁOWE TIFFANY;0;https://polskielampy.pl/images//Interiors1900/2019/mini/450px_74426.jpg;Lampa stołowa AGAPANTHA – 74426/INT;Wysokość:,Szerokość:,Materiał:,Kolor:,Trzonek:,Moc żarówki:,Napięcie zasilania:,Ilość żarówek:,Kompatybilna z LED:,Źródło światła w komplecie:,Klasa szczelności:
331;Lampa stołowa Alahambre QZ-ALAHAMBRE-TL  - Elstead;QZ-ALAHAMBRE-TL;2119.0;1;LAMPY STOŁOWE TIFFANY;0;https://polskielampy.pl/images/Elstead/2021/mini/450px_QZ-ALAHAMBRE-TL.jpg;Lampa stołowa Elstead Lighting Quoizel Alahambre 2 ma okrągłą podstawę z wykończeniem z brązu w stylu vintage, w której znajduje się stożkowy klosz w kolorze kremowego szkła otoczony delikatnie łukowatym kloszem z drutu mosiężnego. Bogate kremowe szkło z akcentami winnymi nadaje kloszowi ze szkła Tiffany w kształcie stożka złudzenie bycia w kształcie kopuły, a przezroczyste granitowe szkło łączy wszystkie elementy, tworząc wielokierunkową siatkę, która idealnie pasuje zarówno do tradycyjnych, jak i współczesnych dekorów w Twoim domu.;Wysokość:71,1 cm,Szerokość:45,7 cm,Materiał:Metal,Kolor:Brązowy,Trzonek:E27,Moc żarówki:60W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
332;Lampa stołowa ALCOTT TL QZ/ALCOTT/TL - Elstead Lighting;QZ-ALCOTT-TL;1727.0;1;LAMPY STOŁOWE TIFFANY;0;https://polskielampy.pl/images/Elstead/2017/mini/450px_QZ ALCOTT TL.jpg;Lampa stołowa ALCOTT TL QZ/ALCOTT/TLto połączenie oryginalności z niebanalnym stylem.Elstead Lightingoferuje interesujące oraz niepowtarzalne wzornictwo z perfekcyjnym wykonaniem. Niebanalne połączenie kolorów z wysoką jakością materiałów sprawia, że lampa doskonale dopełni wnętrze. Wyrafinowana forma z eleganckim wykończeniem nadaje niesamowitego efektu wizualnego. Dekoracyjny styl idealnie dopasuje się do przestrzeni domowej lub komercyjnej.;Wysokość:63,5 cm,Szerokość:49,5 cm,Materiał:Szkło,Kolor:Multikolor,Trzonek:E27,Moc żarówki:60W,Napięcie zasilania:230V,Ilość żarówek:2,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
333;Lampa stołowa ARAGON - 74335/INT - Interiors 1900;74335/INT;1591.0;1;LAMPY STOŁOWE TIFFANY;0;https://polskielampy.pl/images//Interiors1900/2019/mini/450px_74335.jpg;Lampa stołowa ARAGON - 74335/INT;Wysokość:62 cm,Szerokość:41 cm,Materiał:Metal,Kolor:Brązowy,Trzonek:E27,Moc żarówki:60W,Napięcie zasilania:230V,Ilość żarówek:2,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
334;Lampa stołowa Asheville QZ-ASHEVILLE-TL  - Elstead;QZ-ASHEVILLE-TL;1630.0;1;LAMPY STOŁOWE TIFFANY;0;https://polskielampy.pl/images/Elstead/2021/mini/450px_QZ-ASHEVILLE-TL.jpg;Elstead to cudowna dwulampowa lampa stołowa Tiffany z dzielną podstawą z brązu, która nadaje lampie wspaniały tradycyjny wygląd. Idealny do salonu lub sypialni, stylowy sposób na oświetlenie domu.;Wysokość:63,5 cm,Szerokość:40,6 cm,Materiał:Metal,Kolor:Wenge,Trzonek:E27,Moc żarówki:60W,Napięcie zasilania:230V,Ilość żarówek:2,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
335;Lampa stołowa BOLEYN – 74323/INT  - Interiors 1900;74323/INT;1270.0;1;LAMPY STOŁOWE TIFFANY;0;https://polskielampy.pl/images//Interiors1900/2019/mini/450px_74323.jpg;Lampa stołowa BOLEYN – 74323/INT;Wysokość:,Szerokość:,Materiał:,Kolor:,Trzonek:,Moc żarówki:,Napięcie zasilania:,Ilość żarówek:,Kompatybilna z LED:,Źródło światła w komplecie:,Klasa szczelności:
336;Lampa stołowa BOLEYN – 74324/INT  - Interiors 1900;74324/INT;1632.0;1;LAMPY STOŁOWE TIFFANY;0;https://polskielampy.pl/images//Interiors1900/2019/mini/450px_74324.jpg;Lampa stołowa BOLEYN – 74324/INT;Wysokość:95 cm,Szerokość:50 cm,Materiał:Metal,Kolor:Brązowy,Trzonek:E14,Moc żarówki:60W,Napięcie zasilania:230V,Ilość żarówek:5,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
337;Lampa stołowa BROOKLYN – 74349/INT  - Interiors 1900;74349/INT;773.0;1;LAMPY STOŁOWE TIFFANY;0;https://polskielampy.pl/images//Interiors1900/2019/mini/450px_74349.jpg;Lampa stołowa BROOKLYN – 74349/INT;Wysokość:51 cm,Szerokość:14 cm,Materiał:Metal,Kolor:Multikolor,Trzonek:E14,Moc żarówki:40W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
338;Lampa stołowa CHASTAIN QZ/CHASTAIN/TL - Elstead Lighting;QZ-CHASTAIN-TL;1923.0;1;LAMPY STOŁOWE TIFFANY;0;https://polskielampy.pl/images/!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!RED/ELSTEAD/mini/450px_chas2.jpg;Lampa stołowa CHASTAIN QZ/CHASTAIN/TLto połączenie modnego designu z dopracowanymi detalami i najlepszą jakością.Elstead Lightingoferuje interesujące oraz niepowtarzalne wzornictwo z perfekcyjnym wykonaniem. Niebanalna forma z oryginalną kolorystyką nadaje niezwykłej ekskluzywności. Wyjątkowe elementy dekoracyjne nadają świetnego efektu wizualnego. Doskonale sprawdzi się w nowoczesnych lub tradycyjnych aranżacjach.;Wysokość:57,2 cm,Szerokość:39,4 cm,Materiał:Szkło,Kolor:Multikolor,Trzonek:E27,Moc żarówki:60W,Napięcie zasilania:230V,Ilość żarówek:2,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
339;Lampa stołowa COBALT QZ/COBALT/TL - Elstead;QZ-COBALT-TL;3259.0;1;LAMPY STOŁOWE TIFFANY;0;https://polskielampy.pl/images//Elstead/2019/mini/450px_QZ_COBALT_TL.JPG;Lampa stołowa COBALT QZ/COBALT/TLcharakteryzuje się prostą formą i doskonałą jakością.Elstead Lightingoferuje interesujące oraz niepowtarzalne wzornictwo z perfekcyjnym wykonaniem. Wyrafinowana kolorystyka z oryginalnym kształtem dodaje niezwykłej szlachetności.Ta efektowna dekoracja zachwyci ciepłym światłem nadając wyjątkowej atmosfery w pomieszczeniu. Lampa doskonale spełni funkcję niebanalnej ozdoby wnętrza.;Wysokość:69 cm,Szerokość:47 cm,Materiał:Szkło,Kolor:Multikolor,Trzonek:E27,Moc żarówki:60W,Napięcie zasilania:230V,Ilość żarówek:3,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
340;Lampa stołowa DARK STAR – 74354/INT  - Interiors 1900;74354/INT;804.0;1;LAMPY STOŁOWE TIFFANY;0;https://polskielampy.pl/images//Interiors1900/2019/mini/450px_74354.jpg;Lampa stołowa DARK STAR – 74354/INT;Wysokość:58 cm,Szerokość:14 cm,Materiał:Metal,Kolor:Multikolor,Trzonek:E14,Moc żarówki:40W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
341;Lampa stołowa FARGO – 74344/INT  - Interiors 1900;74344/INT;573.0;1;LAMPY STOŁOWE TIFFANY;0;https://polskielampy.pl/images//Interiors1900/2019/mini/450px_74344.jpg;Lampa stołowa FARGO – 74344/INT;Wysokość:51 cm,Szerokość:14,5 cm,Materiał:Metal,Kolor:Brązowy,Trzonek:E14,Moc żarówki:40W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
342;Lampa stołowa Holmes QZ-HOLMES-TL  - Elstead;QZ-HOLMES-TL;375.0;1;LAMPY STOŁOWE TIFFANY;0;https://polskielampy.pl/images/Elstead/2021/mini/450px_QZ-HOLMES-TL.jpg;Pojedyncza lampa stołowa Elstead Quoizel Holmes z kloszem ze szkła tiffany. Lampa byłaby niezwykle uroczym dodatkiem do każdego domu. Odcienie bursztynu z niebieskimi refleksami nadają tej małej lampce ponadczasowego stylu.;Wysokość:30,5 cm,Szerokość:12,5 cm,Materiał:Metal,Kolor:Brązowy,Trzonek:E14,Moc żarówki:25W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
343;Lampa stołowa INGLENOOK QZ/INGLENOOK/TL - Elstead Lighting;QZ-INGLENOOK-TL;1727.0;1;LAMPY STOŁOWE TIFFANY;0;https://polskielampy.pl/images/!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!RED/ELSTEAD/mini/450px_glen5.jpg;Lampa stołowa INGLENOOK QZ/INGLENOOK/TLto połączenie modnego designu z dopracowanymi detalami i najlepszą jakością.Elstead Lightingoferuje interesujące oraz niepowtarzalne wzornictwo z perfekcyjnym wykonaniem. Niebanalna forma z wyrafinowaną kolorystyką nadaje niezwykłej ekskluzywności. Oryginalna forma sprawia, że zostanie nietuzinkową ozdobą każdego wnętrza. Doskonale sprawdzi się w nowoczesnych lub tradycyjnych aranżacjach.;Wysokość:63,5 cm,Szerokość:40,6 cm,Materiał:Szkło,Kolor:Multikolor,Trzonek:E27,Moc żarówki:75W,Napięcie zasilania:230V,Ilość żarówek:2,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
344;Lampa stołowa TIFFANY ALCEA - 63898 - INTERIORS 1900;63898/INT;603.0;1;LAMPY STOŁOWE TIFFANY;0;https://polskielampy.pl/images//CUBI/2017/mini/450px_63898.jpg;Lampa stołowa TIFFANY ALCEA - 63898 - INTERIORS 1900 -;Wysokość:31 cm,Szerokość:15 cm,Materiał:Szkło,Kolor:Multikolor,Trzonek:E14,Moc żarówki:40W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
345;Lampa stołowa TIFFANY ARBIOS - 63909 - INTERIORS 1900;63909/INT;1683.0;1;LAMPY STOŁOWE TIFFANY;0;https://polskielampy.pl/images//CUBI/2017/mini/450px_63909.jpg;Lampa stołowa TIFFANY ARBIOS - 63909 - INTERIORS 1900 -;Wysokość:64 cm,Szerokość:42,5 cm,Materiał:Szkło,Kolor:Multikolor,Trzonek:E14,Moc żarówki:40W,Napięcie zasilania:230V,Ilość żarówek:2,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
346;Lampa stołowa TIFFANY ASHTEAD - 63915 - INTERIORS 1900;63915/INT;1362.0;1;LAMPY STOŁOWE TIFFANY;0;https://polskielampy.pl/images//CUBI/2017/mini/450px_63915.jpg;Lampa stołowa TIFFANY ASHTEAD - 63915 - INTERIORS 1900 -;Wysokość:54 cm,Szerokość:30 cm,Materiał:Szkło,Kolor:Multikolor,Trzonek:E27,Moc żarówki:60W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
